framework,sample,login,is_author,is_contributor,number_of_created_pr,numer_of_merged_pr
spring-guides,spring-guides/getting-started-macros,aclement,True,False,0,0
spring-guides,spring-guides/getting-started-macros,artembilan,True,False,0,0
spring-guides,spring-guides/getting-started-macros,bclozel,True,False,0,0
spring-guides,spring-guides/getting-started-macros,benas,True,False,0,0
spring-guides,spring-guides/getting-started-macros,Buzzardo,True,True,11,0
spring-guides,spring-guides/getting-started-macros,dsyer,True,True,0,11
spring-guides,spring-guides/getting-started-macros,dturanski,True,False,0,0
spring-guides,spring-guides/getting-started-macros,dussab,True,False,0,0
spring-guides,spring-guides/getting-started-macros,fhanik,True,False,0,0
spring-guides,spring-guides/getting-started-macros,fifthposition,True,False,0,0
spring-guides,spring-guides/getting-started-macros,garyrussell,True,False,0,0
spring-guides,spring-guides/getting-started-macros,gnorsilva,True,False,0,0
spring-guides,spring-guides/getting-started-macros,gregturn,True,True,11,66
spring-guides,spring-guides/getting-started-macros,habuma,True,False,0,0
spring-guides,spring-guides/getting-started-macros,jacksoncvm,True,False,0,0
spring-guides,spring-guides/getting-started-macros,jgrandja,True,False,0,0
spring-guides,spring-guides/getting-started-macros,joshlong,True,False,0,0
spring-guides,spring-guides/getting-started-macros,jvalkeal,True,True,0,22
spring-guides,spring-guides/getting-started-macros,jxblum,True,False,0,0
spring-guides,spring-guides/getting-started-macros,jzheaux,True,False,0,0
spring-guides,spring-guides/getting-started-macros,kdvolder,True,False,0,0
spring-guides,spring-guides/getting-started-macros,kennyk65,True,False,0,0
spring-guides,spring-guides/getting-started-macros,kseebaldt,True,False,0,0
spring-guides,spring-guides/getting-started-macros,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/getting-started-macros,markfisher,True,False,0,0
spring-guides,spring-guides/getting-started-macros,markpollack,True,False,0,0
spring-guides,spring-guides/getting-started-macros,martinlippert,True,False,0,0
spring-guides,spring-guides/getting-started-macros,mminella,True,False,0,0
spring-guides,spring-guides/getting-started-macros,mp911de,True,False,0,0
spring-guides,spring-guides/getting-started-macros,mstahv,True,False,0,0
spring-guides,spring-guides/getting-started-macros,nebhale,True,False,0,0
spring-guides,spring-guides/getting-started-macros,odrotbohm,True,False,0,0
spring-guides,spring-guides/getting-started-macros,OlegDokuka,True,False,0,0
spring-guides,spring-guides/getting-started-macros,olegz,True,False,0,0
spring-guides,spring-guides/getting-started-macros,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/getting-started-macros,philwebb,True,False,0,0
spring-guides,spring-guides/getting-started-macros,pivotalsagan,True,False,0,0
spring-guides,spring-guides/getting-started-macros,poutsma,True,False,0,0
spring-guides,spring-guides/getting-started-macros,rmorgan,True,False,0,0
spring-guides,spring-guides/getting-started-macros,royclarkson,True,True,0,0
spring-guides,spring-guides/getting-started-macros,rstoyanchev,True,False,0,0
spring-guides,spring-guides/getting-started-macros,rwinch,True,False,0,0
spring-guides,spring-guides/getting-started-macros,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/getting-started-macros,sdeleuze,True,False,0,0
spring-guides,spring-guides/getting-started-macros,simonbasle,True,False,0,0
spring-guides,spring-guides/getting-started-macros,slackbot,True,False,0,0
spring-guides,spring-guides/getting-started-macros,snicoll,True,True,11,11
spring-guides,spring-guides/getting-started-macros,spencergibb,True,False,0,0
spring-guides,spring-guides/getting-started-macros,spring-operator,True,False,11,0
spring-guides,spring-guides/getting-started-macros,trevormarshall,True,False,0,0
spring-guides,spring-guides/getting-started-macros,trisberg,True,True,22,0
spring-guides,spring-guides/getting-started-macros,Heaven31415,False,True,5,0
spring-guides,spring-guides/getting-started-macros,hho,False,True,4,0
spring-guides,spring-guides/getting-started-macros,heowc,False,True,3,0
spring-guides,spring-guides/getting-started-macros,wilder,False,True,1,0
spring-guides,spring-guides/gs-rest-service-cors,aclement,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,artembilan,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,bclozel,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,benas,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,Buzzardo,True,True,26,26
spring-guides,spring-guides/gs-rest-service-cors,dsyer,True,True,0,91
spring-guides,spring-guides/gs-rest-service-cors,dturanski,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,dussab,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,fhanik,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,gregturn,True,True,13,78
spring-guides,spring-guides/gs-rest-service-cors,habuma,True,True,0,0
spring-guides,spring-guides/gs-rest-service-cors,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,joshlong,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,jxblum,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,markfisher,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,markpollack,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,mminella,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,mp911de,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,mstahv,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,nebhale,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,olegz,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,philwebb,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,poutsma,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,royclarkson,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,rwinch,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,sdeleuze,True,True,13,0
spring-guides,spring-guides/gs-rest-service-cors,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,slackbot,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,snicoll,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,spring-operator,True,True,52,0
spring-guides,spring-guides/gs-rest-service-cors,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,trisberg,True,False,0,0
spring-guides,spring-guides/gs-rest-service-cors,infiniteshi,False,True,9,0
spring-guides,spring-guides/gs-rest-service-cors,izeye,False,True,16,0
spring-guides,spring-guides/gs-rest-service-cors,AnnAddicks,False,True,6,0
spring-guides,spring-guides/gs-rest-service-cors,mikfreedman,False,True,4,0
spring-guides,spring-guides/gs-rest-service-cors,Nico769,False,True,3,0
spring-guides,spring-guides/gs-rest-service-cors,Piterowsky,False,True,2,0
spring-guides,spring-guides/gs-rest-service-cors,kaklakariada,False,True,1,0
spring-guides,spring-guides/gs-consuming-web-service,aclement,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,artembilan,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,bclozel,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,benas,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,Buzzardo,True,True,24,16
spring-guides,spring-guides/gs-consuming-web-service,dsyer,True,True,0,32
spring-guides,spring-guides/gs-consuming-web-service,dturanski,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,dussab,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,fhanik,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,gregturn,True,True,8,40
spring-guides,spring-guides/gs-consuming-web-service,habuma,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,joshlong,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,jxblum,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,markfisher,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,markpollack,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,mminella,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,mp911de,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,mstahv,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,nebhale,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,olegz,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,philwebb,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,poutsma,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,royclarkson,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,rwinch,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,slackbot,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,snicoll,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,spring-operator,True,False,32,0
spring-guides,spring-guides/gs-consuming-web-service,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,trisberg,True,False,0,0
spring-guides,spring-guides/gs-consuming-web-service,atpollmann,False,True,5,0
spring-guides,spring-guides/gs-consuming-web-service,huangbowen521,False,True,4,0
spring-guides,spring-guides/gs-consuming-web-service,gabrielsmenezes,False,True,3,0
spring-guides,spring-guides/gs-consuming-web-service,kcbaltz,False,True,2,0
spring-guides,spring-guides/gs-consuming-web-service,ma501,False,True,1,0
spring-guides,spring-guides/gs-accessing-data-rest,aclement,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,artembilan,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,bclozel,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,benas,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,Buzzardo,True,True,84,24
spring-guides,spring-guides/gs-accessing-data-rest,dsyer,True,True,0,36
spring-guides,spring-guides/gs-accessing-data-rest,dturanski,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,dussab,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,fhanik,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,gregturn,True,True,12,108
spring-guides,spring-guides/gs-accessing-data-rest,habuma,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,joshlong,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,jxblum,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,markfisher,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,markpollack,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,martinlippert,True,True,0,12
spring-guides,spring-guides/gs-accessing-data-rest,mminella,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,mp911de,True,True,0,0
spring-guides,spring-guides/gs-accessing-data-rest,mstahv,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,nebhale,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,olegz,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,philwebb,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,poutsma,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,royclarkson,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,rwinch,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,slackbot,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,snicoll,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,spring-operator,True,True,48,0
spring-guides,spring-guides/gs-accessing-data-rest,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,trisberg,True,False,0,0
spring-guides,spring-guides/gs-accessing-data-rest,BoykoAlex,False,True,6,0
spring-guides,spring-guides/gs-accessing-data-rest,pgilad,False,True,5,0
spring-guides,spring-guides/gs-accessing-data-rest,someguy590,False,True,4,0
spring-guides,spring-guides/gs-accessing-data-rest,bagnier,False,True,3,0
spring-guides,spring-guides/gs-accessing-data-rest,avivmu,False,True,2,0
spring-guides,spring-guides/gs-accessing-data-rest,javalisson,False,True,1,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,aclement,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,artembilan,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,bclozel,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,benas,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,Buzzardo,True,True,50,30
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,dsyer,True,True,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,dturanski,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,dussab,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,fhanik,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,gregturn,True,True,10,90
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,habuma,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,joshlong,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,jxblum,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,markfisher,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,markpollack,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,mminella,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,mp911de,True,True,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,mstahv,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,nebhale,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,olegz,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,philwebb,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,poutsma,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,royclarkson,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,rwinch,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,slackbot,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,snicoll,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,spring-operator,True,True,40,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,trisberg,True,False,0,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,jexp,False,True,12,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,michael-simons,False,True,10,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,diutsu,False,True,3,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,manonthemat,False,True,2,0
spring-guides,spring-guides/gs-accessing-neo4j-data-rest,javalisson,False,True,1,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,aclement,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,artembilan,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,bclozel,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,benas,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,Buzzardo,True,True,70,40
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,dsyer,True,True,0,10
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,dturanski,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,dussab,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,fhanik,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,gregturn,True,True,10,100
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,habuma,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,joshlong,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,jxblum,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,markfisher,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,markpollack,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,mminella,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,mp911de,True,True,0,10
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,mstahv,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,nebhale,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,olegz,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,philwebb,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,poutsma,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,royclarkson,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,rwinch,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,slackbot,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,snicoll,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,spring-operator,True,True,40,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,trisberg,True,False,0,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,DmitrySandalov,False,True,5,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,gavvvr,False,True,4,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,mixxamm,False,True,3,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,javalisson,False,True,2,0
spring-guides,spring-guides/gs-accessing-mongodb-data-rest,yb56er7hj6b3n7lx,False,True,1,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,aclement,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,artembilan,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,bclozel,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,benas,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,Buzzardo,True,True,5,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,dsyer,True,True,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,dturanski,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,dussab,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,fhanik,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,gregturn,True,True,10,15
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,habuma,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,joshlong,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,jxblum,True,True,0,5
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-accessing-gemfire-data-rest,kdvolder,True,False,0,0
