framework,sample,contributors,authors,authors_in_contributors,%_of_author_in_contributors_in_contributors,%_of_author_in_contributors_in_authors
Azure,Azure-Samples/compute-dotnet-manage-virtual-machine-scale-sets,10,1500,3,30.0,0.2
Azure,Azure-Samples/network-dotnet-manage-network-interface,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/storage-dotnet-manage-storage-accounts,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/resources-dotnet-manage-resource-group,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/compute-dotnet-list-vm-images,10,1500,3,30.0,0.2
Azure,Azure-Samples/batch-dotnet-manage-batch-accounts,7,1500,3,42.857142857142854,0.2
Azure,Azure-Samples/key-vault-dotnet-manage-key-vaults,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/network-dotnet-manage-internet-facing-load-balancers,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/compute-dotnet-manage-availability-sets,10,1500,3,30.0,0.2
Azure,Azure-Samples/network-dotnet-manage-network-security-group,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/network-dotnet-manage-ip-address,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/compute-java-manage-virtual-machine-scale-sets,10,1500,3,30.0,0.2
Azure,Azure-Samples/compute-dotnet-manage-virtual-machine-using-vm-extensions,10,1500,3,30.0,0.2
Azure,Azure-Samples/network-java-manage-internal-load-balancers,10,1500,3,30.0,0.2
Azure,Azure-Samples/ContosoInsurance,3,57,1,33.33333333333333,1.7543859649122806
Azure,Azure-Samples/compute-dotnet-list-vm-extension-images,10,1500,3,30.0,0.2
Azure,Azure-Samples/compute-java-list-vm-extension-images,10,1500,3,30.0,0.2
Azure,Azure-Samples/resources-dotnet-deploy-using-arm-template-with-progress,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/resources-dotnet-deploy-using-arm-template,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/storage-blob-coreclr-linux-getting-started-w-data-movement-library,0,1500,0,0.0,0.0
Azure,Azure-Samples/storage-blob-dotnet-back-up-with-incremental-snapshots,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/key-vault-go-manage,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/resource-manager-powershell-certificate-authentication,2,1500,0,0.0,0.0
Azure,Azure-Samples/storage-tables-php-pagination-query,2,1500,0,0.0,0.0
Azure,Azure-Samples/network-go-manage-loadbalancer,1,1500,0,0.0,0.0
Azure,Azure-Samples/Cognitive-Speech-STT-ServiceLibrary,3,49,1,33.33333333333333,2.0408163265306123
Azure,Azure-Samples/storage-file-python-getting-started,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/virtual-machines-powershell-create,3,1500,0,0.0,0.0
Azure,Azure-Samples/hdinsight-dotnet-odbc-spark-sql,2,1500,0,0.0,0.0
Azure,Azure-Samples/storage-blobs-powershell-cache-control,2,1500,0,0.0,0.0
Azure,Azure-Samples/virtual-machines-powershell-auto-expired,2,1500,0,0.0,0.0
Azure,Azure-Samples/storage-blob-xamarin-image-uploader,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/storage-blobs-powershell-break-locked-lease,2,1500,0,0.0,0.0
Azure,Azure-Samples/storage-queue-python-getting-started,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/service-fabric-dotnet-core-getting-started,9,1500,4,44.44444444444444,0.26666666666666666
Azure,Azure-Samples/hdinsight-python-ooziebot,4,44,1,25.0,2.272727272727273
Azure,Azure-Samples/data-lake-store-java-upload-download-get-started,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/storage-blob-android-photo-uploader,1,1500,0,0.0,0.0
Azure,Azure-Samples/storage-dotnet-client-side-encryption,0,1500,0,0.0,0.0
Azure,Azure-Samples/app-service-mobile-cordova-client-conflict-handling,1,1500,1,100.0,0.06666666666666667
Azure,Azure-Samples/data-lake-dotnet-client,0,1500,0,0.0,0.0
Azure,Azure-Samples/key-vault-node-getting-started,11,45,1,9.090909090909092,2.2222222222222223
Azure,Azure-Samples/storsimple-dotnet-data-manager-get-started,2,1500,2,100.0,0.13333333333333333
Azure,Azure-Samples/event-hubs-java-storm-sender-jms-receiver,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/iot-hub-lwm2m-bridge,0,1500,0,0.0,0.0
Azure,Azure-Samples/sql-database-python-manage,4,44,0,0.0,0.0
Azure,Azure-Samples/data-lake-store-java-upload-tool,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/iot-hub-c-intel-nuc-gateway-getting-started,5,1500,3,60.0,0.2
Azure,Azure-Samples/hdinsight-spark-scala-kafka,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/media-services-dotnet-functions-integration,9,1500,4,44.44444444444444,0.26666666666666666
Azure,Azure-Samples/hdinsight-kafka-java-get-started,8,1500,2,25.0,0.13333333333333333
Azure,Azure-Samples/cloud-services-dotnet-multiple-websites-in-one-webrole,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/media-services-javascript-azure-media-subclipper-plugin,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/storage-go-resource-provider-getting-started,2,1500,0,0.0,0.0
Azure,Azure-Samples/container-service-dotnet-continuous-integration-multi-container,1,1500,1,100.0,0.06666666666666667
Azure,Azure-Samples/active-directory-b2c-javascript-hellojs-singlepageapp,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/media-services-dotnet-live-monitoring-dashboard,3,1500,3,100.0,0.2
Azure,Azure-Samples/documentdb-dotnet-core-getting-started,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/service-bus-dotnet-management,3,43,0,0.0,0.0
Azure,Azure-Samples/event-hubs-dotnet-management,1,1500,0,0.0,0.0
Azure,Azure-Samples/active-directory-b2c-javascript-singlepageapp-nodejs-webapi,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/storage-file-cpp-getting-started,0,1500,0,0.0,0.0
Azure,Azure-Samples/batch-python-paas-cloud-service-pool,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/storage-java-client-side-encryption,0,1500,0,0.0,0.0
Azure,Azure-Samples/sql-database-dotnet-manage-db,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/sql-database-dotnet-manage-sql-dbs-in-elastic-pool,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/app-service-dotnet-manage-web-apps-with-custom-domains,9,1500,3,33.33333333333333,0.2
Azure,Azure-Samples/compute-dotnet-create-virtual-machines-across-regions-in-parallel,10,1500,3,30.0,0.2
Azure,Azure-Samples/app-service-dotnet-manage-storage-connections-for-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/app-service-dotnet-configure-deployment-sources-for-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/dns-dotnet-host-and-manage-your-domains,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/app-service-dotnet-scale-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/app-service-dotnet-manage-staging-and-production-slots-for-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/sql-database-dotnet-manage-sql-databases-across-regions,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/application-gateway-dotnet-manage-simple-application-gateways,10,1500,3,30.0,0.2
Azure,Azure-Samples/compute-dotnet-create-virtual-machines-from-generalized-image-or-specialized-vhd,10,1500,3,30.0,0.2
Azure,Azure-Samples/app-service-dotnet-manage-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/sql-database-dotnet-manage-firewalls-for-sql-databases,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/app-service-dotnet-manage-data-connections-for-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/traffic-manager-dotnet-manage-profiles,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/cdn-dotnet-manage-cdn,10,1500,3,30.0,0.2
Azure,Azure-Samples/application-gateway-dotnet-manage-application-gateways,10,1500,3,30.0,0.2
Azure,Azure-Samples/app-service-java-manage-storage-connections-for-web-apps,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/sql-database-java-manage-sql-dbs-in-elastic-pool,10,1500,3,30.0,0.2
Azure,Azure-Samples/sql-database-java-manage-firewalls-for-sql-databases,10,1500,3,30.0,0.2
Azure,Azure-Samples/compute-java-create-virtual-machines-across-regions-in-parallel,10,1500,3,30.0,0.2
Azure,Azure-Samples/sql-database-java-manage-sql-databases-across-regions,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/dns-java-host-and-manage-your-domains,10,1500,3,30.0,0.2
Azure,Azure-Samples/redis-java-manage-cache,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/sql-database-java-manage-db,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-java-manage-staging-and-production-slots-for-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/traffic-manager-java-manage-profiles,10,1500,3,30.0,0.2
Azure,Azure-Samples/app-service-java-manage-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/application-gateway-java-manage-simple-application-gateways,10,1500,3,30.0,0.2
Azure,Azure-Samples/application-gateway-java-manage-application-gateways,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/compute-java-create-virtual-machines-from-generalized-image-or-specialized-vhd,10,1500,3,30.0,0.2
Azure,Azure-Samples/app-service-java-manage-data-connections-for-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/cdn-java-manage-cdn,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-java-manage-web-apps-with-custom-domains,10,1500,3,30.0,0.2
Azure,Azure-Samples/app-service-java-scale-web-apps,10,1500,3,30.0,0.2
Azure,Azure-Samples/storage-queue-dotnet-pop-receipt,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/network-go-manage-network-security-group,1,1500,1,100.0,0.06666666666666667
Azure,Azure-Samples/data-lake-python-client,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/network-go-manage-network-interface,1,1500,0,0.0,0.0
Azure,Azure-Samples/virtual-machines-python-scheduled-events-central-logging,4,44,0,0.0,0.0
Azure,Azure-Samples/virtual-machines-scheduled-events-discover-endpoint-for-non-vnet-vm,4,1500,0,0.0,0.0
Azure,Azure-Samples/service-fabric-containers,14,1500,5,35.714285714285715,0.33333333333333337
Azure,Azure-Samples/service-fabric-dotnet-standalone-cluster-configuration,8,1500,2,25.0,0.13333333333333333
Azure,Azure-Samples/vsts-dotnet-build-aspnet-core-docker-image,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/redis-cache-cli-export-to-storage,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/redis-cache-dotnet-export-simulate-portal,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/storage-dotnet-data-movement-library-app,1,1500,0,0.0,0.0
Azure,Azure-Samples/storage-cli-2-getting-started,0,1500,0,0.0,0.0
Azure,Azure-Samples/azure-cli-samples,67,59,6,8.955223880597014,10.16949152542373
Azure,Azure-Samples/active-directory-python-flask-graphapi-web-v2,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/managed-disk-java-create-virtual-machine-using-custom-image,11,50,5,45.45454545454545,10.0
Azure,Azure-Samples/managed-disk-java-create-virtual-machine-using-custom-image-from-VHD,11,50,5,45.45454545454545,10.0
Azure,Azure-Samples/managed-disk-java-create-virtual-machine-using-specialized-disk-from-VHD,11,51,5,45.45454545454545,9.803921568627452
Azure,Azure-Samples/managed-disk-java-create-virtual-machine-using-specialized-disk-from-snapshot,11,50,5,45.45454545454545,10.0
Azure,Azure-Samples/managed-disk-java-convert-existing-virtual-machines-to-use-managed-disks,11,50,5,45.45454545454545,10.0
Azure,Azure-Samples/compute-java-manage-virtual-machine-with-unmanaged-disks,11,50,5,45.45454545454545,10.0
Azure,Azure-Samples/compute-java-manage-virtual-machine-scale-set-with-unmanaged-disks,11,51,5,45.45454545454545,9.803921568627452
Azure,Azure-Samples/resources-java-deploy-virtual-machine-with-managed-disks-using-arm-template,11,50,5,45.45454545454545,10.0
Azure,Azure-Samples/managed-disk-dotnet-create-virtual-machine-using-custom-image,10,48,4,40.0,8.333333333333332
Azure,Azure-Samples/managed-disk-dotnet-create-virtual-machine-using-custom-image-from-VHD,10,48,4,40.0,8.333333333333332
Azure,Azure-Samples/managed-disk-dotnet-create-virtual-machine-using-specialized-disk-from-VHD,10,49,4,40.0,8.16326530612245
Azure,Azure-Samples/managed-disk-dotnet-create-virtual-machine-using-specialized-disk-from-snapshot,10,48,4,40.0,8.333333333333332
Azure,Azure-Samples/managed-disk-dotnet-convert-existing-virtual-machines-to-use-managed-disks,9,48,4,44.44444444444444,8.333333333333332
Azure,Azure-Samples/compute-dotnet-manage-virtual-machine-with-unmanaged-disks,10,48,4,40.0,8.333333333333332
Azure,Azure-Samples/compute-dotnet-manage-virtual-machine-scale-set-with-unmanaged-disks,10,48,4,40.0,8.333333333333332
Azure,Azure-Samples/resources-dotnet-deploy-virtual-machine-with-managed-disks-using-arm-template,9,49,4,44.44444444444444,8.16326530612245
Azure,Azure-Samples/scheduler-dotnet-getting-started,1,1500,1,100.0,0.06666666666666667
Azure,Azure-Samples/media-services-node-vod,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/event-hubs-proton-c-sender-dotnet-receiver,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/iot-hub-c-raspberrypi-docker,2,1500,2,100.0,0.13333333333333333
Azure,Azure-Samples/iot-hub-feather-huzzah-client-app,6,1500,4,66.66666666666666,0.26666666666666666
Azure,Azure-Samples/hdinsight-pyspark-cntk-integration,5,43,1,20.0,2.3255813953488373
Azure,Azure-Samples/active-directory-javascript-graphapi-web-v2,7,1500,4,57.14285714285714,0.26666666666666666
Azure,Azure-Samples/media-services-javascript-Azure-Media-Player-playback-rate-plugin,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/web-apps-node-iot-hub-data-visualization,13,1500,7,53.84615384615385,0.46666666666666673
Azure,Azure-Samples/iot-hub-SparkFun-ThingDev-client-app,7,43,1,14.285714285714285,2.3255813953488373
Azure,Azure-Samples/iot-hub-c-esp32,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/active-directory-dotnet-webapi-onbehalfof-ca,9,1500,4,44.44444444444444,0.26666666666666666
Azure,Azure-Samples/active-directory-b2c-ios-native-appauth,6,1500,3,50.0,0.2
Azure,Azure-Samples/active-directory-b2c-android-native-appauth,9,1500,4,44.44444444444444,0.26666666666666666
Azure,Azure-Samples/iot-edge-proficy-historian,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/iot-hub-c-raspberrypi-client-app,9,1500,6,66.66666666666666,0.4
Azure,Azure-Samples/iot-hub-node-intel-edison-client-app,4,1500,3,75.0,0.2
Azure,Azure-Samples/iot-hub-c-intel-edison-client-app,5,1500,4,80.0,0.26666666666666666
Azure,Azure-Samples/iot-hub-Feather-M0-WiFi-client-app,5,1500,4,80.0,0.26666666666666666
Azure,Azure-Samples/network-python-manage-application-gateway,6,44,1,16.666666666666664,2.272727272727273
Azure,Azure-Samples/active-directory-b2c-dotnet-webapp-and-webapi,24,1500,7,29.166666666666668,0.46666666666666673
Azure,Azure-Samples/nodejs-docs-hello-world,8,1500,4,50.0,0.26666666666666666
Azure,Azure-Samples/storage-dotnet-rest-api-with-auth,4,1500,3,75.0,0.2
Azure,Azure-Samples/managed-disks-powershell-getting-started,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/iot-edge-samples,10,1500,5,50.0,0.33333333333333337
Azure,Azure-Samples/billing-dotnet-core-invoice-download,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/service-fabric-watchdog-service,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/azure-mobile-apps-android-quickstart,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/azure-mobile-apps-cordova-quickstart,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/azure-mobile-apps-ios-swift-quickstart,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/azure-mobile-apps-ios-objc-quickstart,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/azure-mobile-apps-uwp-quickstart,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/azure-mobile-apps-xamarin-android-quickstart,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/azure-mobile-apps-xamarin-forms-quickstart,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/azure-mobile-apps-xamarin-ios-quickstart,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/meanjs,160,1500,2,1.25,0.13333333333333333
Azure,Azure-Samples/azure-mobile-apps-aspnet-server-quickstart,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/php-docs-hello-world,8,1500,3,37.5,0.2
Azure,Azure-Samples/python-docs-hello-world,8,1500,4,50.0,0.26666666666666666
Azure,Azure-Samples/iot-hub-c-intel-nuc-gateway-customized-module,4,1500,3,75.0,0.2
Azure,Azure-Samples/app-service-java-manage-web-apps-on-linux,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-dotnet-manage-web-apps-on-linux,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-dotnet-manage-web-apps-on-linux-with-custom-domains,10,49,4,40.0,8.16326530612245
Azure,Azure-Samples/dotnet-sqldb-tutorial,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/active-directory-general-docs,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/ms-identity-mobile-apple-swift-objc,15,114,7,46.666666666666664,6.140350877192982
Azure,Azure-Samples/active-directory-b2c-python-flask-webapp,6,1500,3,50.0,0.2
Azure,Azure-Samples/Machine-Learning-Operationalization,15,43,2,13.333333333333334,4.651162790697675
Azure,Azure-Samples/app-service-java-manage-authentication-for-web-apps,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-manage-web-apps-on-linux-with-custom-domains,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps-on-linux,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-scale-web-apps-on-linux,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-manage-storage-connections-for-web-apps-on-linux,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-manage-data-connections-for-web-apps-on-linux,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-manage-functions,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-manage-functions-with-custom-domains,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-configure-deployment-sources-for-functions,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-manage-authentication-for-functions,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/compute-java-manage-vm-async,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/storage-java-manage-storage-accounts-async,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/compute-java-manage-virtual-machine-scale-sets-async,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/network-java-manage-virtual-network-async,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps-async,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/service-bus-java-manage-queue-with-basic-features,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/service-bus-java-manage-publish-subscribe-with-basic-features,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/service-bus-java-manage-with-claims-based-authorization,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/service-bus-java-manage-publish-subscribe-with-advanced-features,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/service-bus-java-manage-queue-with-advanced-features,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-dotnet-manage-authentication-for-web-apps,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-dotnet-configure-deployment-sources-for-web-apps-on-linux,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-dotnet-scale-web-apps-on-linux,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-dotnet-manage-storage-connections-for-web-apps-on-linux,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-dotnet-manage-data-connections-for-web-apps-on-linux,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-dotnet-manage-functions,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-dotnet-manage-functions-with-custom-domains,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-dotnet-configure-deployment-sources-for-functions,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/app-service-dotnet-manage-authentication-for-functions,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/compute-dotnet-manage-vm-async,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/storage-dotnet-manage-storage-accounts-async,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/compute-dotnet-manage-virtual-machine-scale-sets-async,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/network-dotnet-manage-virtual-network-async,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/app-service-dotnet-configure-deployment-sources-for-web-apps-async,11,1500,2,18.181818181818183,0.13333333333333333
Azure,Azure-Samples/service-bus-dotnet-manage-queue-with-basic-features,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/service-bus-dotnet-manage-publish-subscribe-with-basic-features,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/service-bus-dotnet-manage-with-claims-based-authorization,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/service-bus-dotnet-manage-publish-subscribe-with-advanced-features,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/service-bus-dotnet-manage-queue-with-advanced-features,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/media-services-v3-arm-templates,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/guidance-appinsights-openschema,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/functions-quickstart,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/prototype-active-directory-dotnet-web-ad-complex-org-utility,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/active-directory-b2c-custom-policy-starterpack,18,1500,5,27.77777777777778,0.33333333333333337
Azure,Azure-Samples/ms-identity-android-native,6,1500,2,33.33333333333333,0.13333333333333333
Azure,Azure-Samples/arm-compute-go-vm-extensions,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/iot-hub-dotnet-simulated-device-client-app,5,43,1,20.0,2.3255813953488373
Azure,Azure-Samples/active-directory-javascript-singlepageapp-dotnet-webapi-v2,10,111,5,50.0,4.504504504504505
Azure,Azure-Samples/active-directory-lab-hybrid-adfs,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/html-docs-hello-world,5,1500,3,60.0,0.2
Azure,Azure-Samples/key-vault-recovery-python,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/active-directory-b2c-ios-swift-native-msal,13,123,7,53.84615384615385,5.691056910569105
Azure,Azure-Samples/laravel-tasks,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/active-directory-b2c-javascript-nodejs-webapi,14,1500,6,42.857142857142854,0.4
Azure,Azure-Samples/SpeechToText-WebSockets-Javascript,16,1500,4,25.0,0.26666666666666666
Azure,Azure-Samples/iot-remote-monitoring-c-raspberrypi-getstartedkit,4,1500,3,75.0,0.2
Azure,Azure-Samples/iot-remote-monitoring-node-raspberrypi-getstartedkit,4,1500,3,75.0,0.2
Azure,Azure-Samples/active-directory-dotnet-desktop-msgraph-v2,20,110,12,60.0,10.909090909090908
Azure,Azure-Samples/active-directory-b2c-javascript-msal-singlepageapp,25,111,15,60.0,13.513513513513514
Azure,Azure-Samples/docker-flask-postgres,6,1500,3,50.0,0.2
Azure,Azure-Samples/active-directory-javascript-nodejs-webapi-v2,9,1500,5,55.55555555555556,0.33333333333333337
Azure,Azure-Samples/cognitive-services-dotnet-academic-knowledge-construct-paper-abstract,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/iot-remote-monitoring-c-intel-nuc-gateway-getting-started,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/functions-proxies,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/azure-cosmos-db-table-dotnet-getting-started,4,91,1,25.0,1.098901098901099
Azure,Azure-Samples/node-todo,1,1500,1,100.0,0.06666666666666667
Azure,Azure-Samples/data-catalog-bulk-import-glossary,3,44,2,66.66666666666666,4.545454545454546
Azure,Azure-Samples/active-directory-b2c-android-native-msal,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/active-directory-b2c-dotnet-desktop,16,1500,4,25.0,0.26666666666666666
Azure,Azure-Samples/azure-cosmos-db-documentdb-nodejs-getting-started,6,91,4,66.66666666666666,4.395604395604396
Azure,Azure-Samples/azure-cosmos-db-graph-java-getting-started,7,92,3,42.857142857142854,3.260869565217391
Azure,Azure-Samples/azure-cosmos-db-graph-nodejs-getting-started,15,92,4,26.666666666666668,4.3478260869565215
Azure,Azure-Samples/storage-blob-integration-with-cdn-search-hdi,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/azure-cosmos-db-mongodb-java-getting-started,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/azure-cosmos-db-mongodb-dotnet-getting-started,6,1500,4,66.66666666666666,0.26666666666666666
Azure,Azure-Samples/azure-cosmos-db-python-getting-started,10,92,6,60.0,6.521739130434782
Azure,Azure-Samples/active-directory-b2c-javascript-angular2.4-spa,7,1500,3,42.857142857142854,0.2
Azure,Azure-Samples/active-directory-dotnet-native-uwp-v2,12,110,6,50.0,5.454545454545454
Azure,Azure-Samples/active-directory-b2c-dotnet-uwp,13,110,8,61.53846153846154,7.2727272727272725
Azure,Azure-Samples/container-service-python-manage,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/raspberry-pi-web-simulator,8,45,1,12.5,2.2222222222222223
Azure,Azure-Samples/hbase-phoenix-connection-pool,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/active-directory-b2c-dotnetcore-webapi,9,1500,3,33.33333333333333,0.2
Azure,Azure-Samples/learnAnalytics-MicrosoftML,3,44,2,66.66666666666666,4.545454545454546
Azure,Azure-Samples/active-directory-javascript-graphapi-v2,16,112,10,62.5,8.928571428571429
Azure,Azure-Samples/mysql-spring-boot-todo,1,1500,1,100.0,0.06666666666666667
Azure,Azure-Samples/monitor-dotnet-metrics-api,6,1500,3,50.0,0.2
Azure,Azure-Samples/hdinsight-spark-kafka-structured-streaming,5,1500,3,60.0,0.2
Azure,Azure-Samples/functions-customer-reviews,6,44,1,16.666666666666664,2.272727272727273
Azure,Azure-Samples/aad-java-manage-service-principals,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/aad-java-manage-passwords,7,1500,4,57.14285714285714,0.26666666666666666
