framework,sample,contributors,authors,authors_in_contributors,%_of_author_in_contributors_in_contributors,%_of_author_in_contributors_in_authors
AWS,aws-samples/aws-modernization-devsecops,2,29,1,50.0,3.4482758620689653
AWS,aws-samples/amazon-ecr-privatelink-blog,1,7,0,0.0,0.0
AWS,aws-samples/amazon-rds-and-amazon-aurora-logging-blog,1,9,1,100.0,11.11111111111111
AWS,aws-samples/transfer-for-sftp-logical-directories,2,18,1,50.0,5.555555555555555
AWS,aws-samples/aws-dynamodb-enterprise-application,1,7,1,100.0,14.285714285714285
AWS,aws-samples/amazon-api-gateway-custom-request-response,2,17,2,100.0,11.76470588235294
AWS,aws-samples/amazon-eks-apache-spark-etl-sample,2,13,2,100.0,15.384615384615385
AWS,aws-samples/amazon-dynamodb-getting-started-for-game-developers,3,13,2,66.66666666666666,15.384615384615385
AWS,aws-samples/r00tz-ctf-on-aws,2,8,2,100.0,25.0
AWS,aws-samples/serverless-games-on-aws,2,9,1,50.0,11.11111111111111
AWS,aws-samples/connected-vehicle-lab,2,8,1,50.0,12.5
AWS,aws-samples/aws-emr-basketball-tool,2,8,1,50.0,12.5
AWS,aws-samples/aws-kms-pq-tls-example,4,21,4,100.0,19.047619047619047
AWS,aws-samples/aws-blogs-feed,2,8,1,50.0,12.5
AWS,aws-samples/amazon-s3-datalake-handson,4,13,3,75.0,23.076923076923077
AWS,aws-samples/aws-dms-sql-server,3,18,2,66.66666666666666,11.11111111111111
AWS,aws-samples/amazon-sagemaker-hyperparameter-tuning-portfolio-optimization,2,19,0,0.0,0.0
AWS,aws-samples/aws-fargate-fast-autoscaler,4,8,1,25.0,12.5
AWS,aws-samples/aws-modernization-workshop-for-newrelic,2,42,2,100.0,4.761904761904762
AWS,aws-samples/automated-blueprints-service-catalog,1,7,0,0.0,0.0
AWS,aws-samples/amazon-cognito-identity-management-workshop,3,27,2,66.66666666666666,7.4074074074074066
AWS,aws-samples/aws-parallelcluster-price-performance,2,8,1,50.0,12.5
AWS,aws-samples/aws-control-tower-reference-architectures,2,16,2,100.0,12.5
AWS,aws-samples/amazon-rds-purpose-built-workshop,3,80,3,100.0,3.75
AWS,aws-samples/amazon-ecr-cross-region-replication,4,8,1,25.0,12.5
AWS,aws-samples/fabric-sdk-kvs-secretsmanager,1,13,0,0.0,0.0
AWS,aws-samples/exploring-images-on-social-media-using-amazon-rekognition,1,18,0,0.0,0.0
AWS,aws-samples/aws-robomaker-sample-application-open-source-rover,5,10,2,40.0,20.0
AWS,aws-samples/amazon-gamelift-ultrafrogroyale-large-match-sample,4,13,3,75.0,23.076923076923077
AWS,aws-samples/aws-lambda-sample-applications,4,19,2,50.0,10.526315789473683
AWS,aws-samples/eks-kubeflow-workshop,7,18,3,42.857142857142854,16.666666666666664
AWS,aws-samples/aws-elemental-medialive-pcap-mpegts-extractor,2,10,1,50.0,10.0
AWS,aws-samples/amazon-ecs-firelens-examples,11,19,3,27.27272727272727,15.789473684210526
AWS,aws-samples/aws-codepipeline-bitbucket-integration,6,8,2,33.33333333333333,25.0
AWS,aws-samples/serverless-machine-learning-on-aws,2,13,1,50.0,7.6923076923076925
AWS,aws-samples/aws-alexa-workshop,5,11,3,60.0,27.27272727272727
AWS,aws-samples/aws-service-catalog-tools-workshop,9,10,4,44.44444444444444,40.0
AWS,aws-samples/transit-gateway-single-exit-point,2,8,2,100.0,25.0
AWS,aws-samples/aws-iot-esp32-arduino-examples,2,7,1,50.0,14.285714285714285
AWS,aws-samples/amazon-ecr-continuous-scan,2,29,1,50.0,3.4482758620689653
AWS,aws-samples/aws-cloudtrail-auto-remediate,3,28,3,100.0,10.714285714285714
AWS,aws-samples/aws-waf-classic-workshop,8,18,7,87.5,38.88888888888889
AWS,aws-samples/aws-permissions-boundaries-builder-session,3,27,2,66.66666666666666,7.4074074074074066
AWS,aws-samples/amazon-textract-searchable-pdf,2,9,2,100.0,22.22222222222222
AWS,aws-samples/cloudmosaic-dotnet,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-security-services-with-terraform,2,7,1,50.0,14.285714285714285
AWS,aws-samples/aws-elemental-mediaconvert-tools,2,10,2,100.0,20.0
AWS,aws-samples/amazon-freertos-config-quickstart-lpc540,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-eks-and-amazon-ec2-k8s-container-networking-workshops,7,11,4,57.14285714285714,36.36363636363637
AWS,aws-samples/amazon-comprehend-medical-fhir-integration,4,79,2,50.0,2.5316455696202533
AWS,aws-samples/controltower-cloudendure-simulated-environment,3,7,1,33.33333333333333,14.285714285714285
AWS,aws-samples/aws-transit-gateway-egress-vpc-pattern,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-transit-gateway-attachment-automation,2,8,2,100.0,25.0
AWS,aws-samples/amazon-chime-voiceconnector-transcription,6,58,3,50.0,5.172413793103448
AWS,aws-samples/automate-saml-federation,1,8,1,100.0,12.5
AWS,aws-samples/aws-braziltechtalk2019-aiservices-demo,2,24,2,100.0,8.333333333333332
AWS,aws-samples/aws-datasync-migration-workshop,4,14,4,100.0,28.57142857142857
AWS,aws-samples/amazon-comprehend-custom-entity,2,13,2,100.0,15.384615384615385
AWS,aws-samples/rds-breakglass-user-management,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-security-hub-ssm-inspec-integration,2,7,1,50.0,14.285714285714285
AWS,aws-samples/busy-engineers-document-bucket,18,30,9,50.0,30.0
AWS,aws-samples/data-engineering-for-aws-immersion-day,3,81,3,100.0,3.7037037037037033
AWS,aws-samples/aws-codebuild-webhooks,3,18,3,100.0,16.666666666666664
AWS,aws-samples/aws-certificate-management-blog,3,12,3,100.0,25.0
AWS,aws-samples/aws-transit-gateway-routing-lab,1,17,1,100.0,5.88235294117647
AWS,aws-samples/aws-batch-efa,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-alexa-workshop-ask,3,13,3,100.0,23.076923076923077
AWS,aws-samples/aws-alexa-workshop-smarthome-ui,6,13,3,50.0,23.076923076923077
AWS,aws-samples/aws-alexa-workshop-smarthome-lamp,2,13,2,100.0,15.384615384615385
AWS,aws-samples/aws-alexa-workshop-smarthome,8,13,4,50.0,30.76923076923077
AWS,aws-samples/amazon-qldb-dmv-sample-python,8,19,5,62.5,26.31578947368421
AWS,aws-samples/aws-serverless-saas-layers,4,22,3,75.0,13.636363636363635
AWS,aws-samples/analyzing-reddit-sentiment-with-aws,4,9,3,75.0,33.33333333333333
AWS,aws-samples/amazon-qldb-dmv-sample-nodejs,10,19,7,70.0,36.84210526315789
AWS,aws-samples/amazon-dynamodb-implementing-priority-queuing,3,8,2,66.66666666666666,25.0
AWS,aws-samples/disaster-recovery-playbook-for-aws-cn,6,12,3,50.0,25.0
AWS,aws-samples/farm-monitoring-using-aws,3,22,3,100.0,13.636363636363635
AWS,aws-samples/building-bots-on-aws,3,8,2,66.66666666666666,25.0
AWS,aws-samples/smart-home-iot-alexa-workshop,2,8,2,100.0,25.0
AWS,aws-samples/cfn101-workshop,12,19,8,66.66666666666666,42.10526315789473
AWS,aws-samples/aws-step-functions-notification-workflow,2,13,1,50.0,7.6923076923076925
AWS,aws-samples/amazon-sagemaker-custom-container,2,13,2,100.0,15.384615384615385
AWS,aws-samples/aws-iot-kickstart,4,10,2,50.0,20.0
AWS,aws-samples/aws-waf-dashboard,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/amazon-textract-and-amazon-comprehend-medical-claims-example,2,22,2,100.0,9.090909090909092
AWS,aws-samples/amazon-connect-workshop,2,8,2,100.0,25.0
AWS,aws-samples/aws-lambda-sap-odp-extractor,2,8,1,50.0,12.5
AWS,aws-samples/amazon-eks-cicd-codebuild,9,8,2,22.22222222222222,25.0
AWS,aws-samples/amazon-ecs-firelens-under-the-hood,3,14,2,66.66666666666666,14.285714285714285
AWS,aws-samples/aws-dotnet-webapi-aurora,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-aurora-managing-inactive-pg-users-blog,2,9,2,100.0,22.22222222222222
AWS,aws-samples/vpn-gateway-strongswan,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/serverless-stream-processing-at-scale,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-eks-gmsa,4,11,3,75.0,27.27272727272727
AWS,aws-samples/amazon-s3-security-settings-and-controls,2,14,2,100.0,14.285714285714285
AWS,aws-samples/unishop-monolith-to-microservices,7,9,2,28.57142857142857,22.22222222222222
AWS,aws-samples/golden-ami-pipeline-with-tenable-sample,3,16,3,100.0,18.75
AWS,aws-samples/aws-amplify-team-task-tracking,4,10,2,50.0,20.0
AWS,aws-samples/amazon-dynamodb-monitoring,2,13,2,100.0,15.384615384615385
AWS,aws-samples/amazon-transcribe-research-pseudolikelihood,2,10,2,100.0,20.0
AWS,aws-samples/aws-security-hub-prowler-integrations,2,7,1,50.0,14.285714285714285
AWS,aws-samples/aws-security-hub-response-and-remediation,2,7,1,50.0,14.285714285714285
AWS,aws-samples/amazon-dynamodb-chat-sample,3,16,3,100.0,18.75
AWS,aws-samples/amazon-ec2-nice-dcv-semiconductor-wafer-data,2,10,2,100.0,20.0
AWS,aws-samples/amazon-eks-profile-for-gameserver,2,29,2,100.0,6.896551724137931
AWS,aws-samples/aws-sagemaker-heart-disease-prediction,3,79,2,66.66666666666666,2.5316455696202533
AWS,aws-samples/line-bot-chalice,3,16,2,66.66666666666666,12.5
AWS,aws-samples/aws-cdk-microservices-workshop,1,29,1,100.0,3.4482758620689653
AWS,aws-samples/aws-appsync-iot-core-realtime-example,3,13,2,66.66666666666666,15.384615384615385
AWS,aws-samples/aws-step-functions-using-it-automation,2,13,2,100.0,15.384615384615385
AWS,aws-samples/amazon-sagemaker-aws-greengrass-custom-timeseries-forecasting,4,17,2,50.0,11.76470588235294
AWS,aws-samples/aws-serverless-workshops-kr,5,19,1,20.0,5.263157894736842
AWS,aws-samples/aws-iot-greengrass-edge-analytics-workshop,4,10,3,75.0,30.0
AWS,aws-samples/maximizing-storage-throughput-and-performance,2,14,2,100.0,14.285714285714285
AWS,aws-samples/aws-transit-gateway-sdwan-architectures-for-cisco,3,9,3,100.0,33.33333333333333
AWS,aws-samples/alexa-skill-with-sap-data-and-scp,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-lambda-redirection-at-edge,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-vpc-traffic-mirroring-source-automation,3,8,1,33.33333333333333,12.5
AWS,aws-samples/aws-cloudformation-amazon-s3-authentication,2,9,2,100.0,22.22222222222222
AWS,aws-samples/con317-reinvent19,1,9,1,100.0,11.11111111111111
AWS,aws-samples/asynchronous-messaging-workshop,6,12,3,50.0,25.0
AWS,aws-samples/streaming-analytics-workshop,6,14,2,33.33333333333333,14.285714285714285
AWS,aws-samples/reinvent2019-iot335-code,2,10,2,100.0,20.0
AWS,aws-samples/aws-iot-alexa-connected-home-demo,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/aws-deeplens-reinvent-2019-workshops,4,9,2,50.0,22.22222222222222
AWS,aws-samples/amazon-mq-enterprise-integration-patterns,1,22,1,100.0,4.545454545454546
AWS,aws-samples/aws-dataexchange-api-samples,8,13,5,62.5,38.46153846153847
AWS,aws-samples/amazon-ecs-multiple-loadbalancer-target-group-support,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/amazon-sagemaker-predictive-maintenance-deployed-at-edge,4,42,2,50.0,4.761904761904762
AWS,aws-samples/aws-codepipeline-at-scale-infrastructure-blog,3,8,2,66.66666666666666,25.0
AWS,aws-samples/jenkins-on-aws,2,42,2,100.0,4.761904761904762
AWS,aws-samples/aws-netcoreapi-aurora-cdk,1,9,1,100.0,11.11111111111111
AWS,aws-samples/aws-glue-migrations-between-aws-accounts,3,10,2,66.66666666666666,20.0
AWS,aws-samples/amazon-aurora-database-migration-workshop-reinvent2019,2,13,1,50.0,7.6923076923076925
AWS,aws-samples/aws-multi-region-bc-dr-workshop,6,79,3,50.0,3.79746835443038
AWS,aws-samples/amazon-ecs-gmsa,2,11,2,100.0,18.181818181818183
AWS,aws-samples/faster-cryptography-in-java-with-aws,3,29,2,66.66666666666666,6.896551724137931
AWS,aws-samples/aws-iot-securetunneling-localproxy,10,17,7,70.0,41.17647058823529
AWS,aws-samples/aws-api-manipulation-workshop,2,24,2,100.0,8.333333333333332
AWS,aws-samples/aws-robomaker-simulation-launcher,3,10,2,66.66666666666666,20.0
AWS,aws-samples/amazon-cognito-aspnetcore-webapp-for-serverless,1,24,1,100.0,4.166666666666666
AWS,aws-samples/aws-elemental-conductor-amazon-sns,2,8,2,100.0,25.0
AWS,aws-samples/aws-serverless-workshop-innovator-island,15,31,5,33.33333333333333,16.129032258064516
AWS,aws-samples/amazon-sagemaker-fraud-detection,4,80,3,75.0,3.75
AWS,aws-samples/amazon-eks-fluent-logging-examples,3,29,3,100.0,10.344827586206897
AWS,aws-samples/aws-ec2-autoscaling-php-app-demo,2,24,2,100.0,8.333333333333332
AWS,aws-samples/secure-pipelines-in-aws-workshop,3,27,3,100.0,11.11111111111111
AWS,aws-samples/amazon-rekognition-custom-labels-feedback-solution,4,9,2,50.0,22.22222222222222
AWS,aws-samples/aws-saas-factory-serverless-workshop,6,22,3,50.0,13.636363636363635
AWS,aws-samples/aws-deepcomposer-samples,8,10,4,50.0,40.0
AWS,aws-samples/amazon-sagemaker-time-series-prediction-using-gluonts,2,11,2,100.0,18.181818181818183
AWS,aws-samples/amazon-rekognition-custom-labels-demo,7,20,5,71.42857142857143,25.0
AWS,aws-samples/reinvent2019-aim362-sagemaker-debugger-model-monitor,2,8,2,100.0,25.0
AWS,aws-samples/amazon-vpc-traffic-mirroring-reinvent2019-workshop,2,8,2,100.0,25.0
AWS,aws-samples/aws-glue-data-catalog-replication-utility,3,10,2,66.66666666666666,20.0
AWS,aws-samples/amazon-eks-jenkins-terraform,2,7,1,50.0,14.285714285714285
AWS,aws-samples/running-aws-ai-bots-on-symphony,2,22,2,100.0,9.090909090909092
AWS,aws-samples/serverless-refarch-for-proxysql,3,8,1,33.33333333333333,12.5
AWS,aws-samples/aws-decoupled-serverless-scheduler,7,20,6,85.71428571428571,30.0
AWS,aws-samples/aws-builders-fair-projects,16,9,2,12.5,22.22222222222222
AWS,aws-samples/amazon-dynamodb-reviews-inserter-blog,1,8,1,100.0,12.5
AWS,aws-samples/reinvent2019-svs217,2,21,2,100.0,9.523809523809524
AWS,aws-samples/aws-reinvent-2019-builders-session-opn215,0,15,0,0.0,0.0
AWS,aws-samples/bank-transfer-blockchain-reinvent2019-workshop,4,9,2,50.0,22.22222222222222
AWS,aws-samples/aws-blog-redshift-datalake-etl-elt-patterns,2,8,2,100.0,25.0
AWS,aws-samples/aws-batch-processing-job-repo,3,8,2,66.66666666666666,25.0
AWS,aws-samples/amazon-sagemaker-mxnet-dice-aim403-workshop-reinvent2019,2,11,1,50.0,9.090909090909092
AWS,aws-samples/aws-lakeformation-ml-transforms,2,8,2,100.0,25.0
AWS,aws-samples/aws-amplify-ecommerce,5,7,1,20.0,14.285714285714285
AWS,aws-samples/amazon-a2i-sample-task-uis,8,10,3,37.5,30.0
AWS,aws-samples/amazon-lex-conversational-interface-for-twilio,2,8,2,100.0,25.0
AWS,aws-samples/amazon-a2i-sample-jupyter-notebooks,13,10,3,23.076923076923077,30.0
AWS,aws-samples/aws-codecommit-pull-request-approver-demo,1,9,1,100.0,11.11111111111111
AWS,aws-samples/aws-lambda-java-oracle-starter-kit,3,10,2,66.66666666666666,20.0
AWS,aws-samples/vmware-cloud-on-aws-workshops,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-codepipeline-custom-action,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-amplify-auth-workshops,2,24,2,100.0,8.333333333333332
AWS,aws-samples/amazon-ecs-cli-sample-app,3,14,2,66.66666666666666,14.285714285714285
AWS,aws-samples/iam-policy-tester-pipeline,2,15,1,50.0,6.666666666666667
AWS,aws-samples/amazon-sumerian-heart-class,2,24,2,100.0,8.333333333333332
AWS,aws-samples/alexa-brazil-hackathon-content,5,9,3,60.0,33.33333333333333
AWS,aws-samples/aws-codecommit-codepipeline-cobol-mainframe,3,11,1,33.33333333333333,9.090909090909092
AWS,aws-samples/designing-cloud-native-microservices-on-aws,5,8,2,40.0,25.0
AWS,aws-samples/aws-big-data-blog-dmscdc-walkthrough,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/amazon-sumerian-host-samples,4,13,2,50.0,15.384615384615385
AWS,aws-samples/amazon-ec2-hpc-automation-samples,3,13,2,66.66666666666666,15.384615384615385
AWS,aws-samples/aws-iot-events-accelerators,2,10,2,100.0,20.0
AWS,aws-samples/aws-serverless-ecommerce-platform,9,25,3,33.33333333333333,12.0
AWS,aws-samples/aws-codepipeline-multi-branch-strategy,2,8,2,100.0,25.0
AWS,aws-samples/amazon-qldb-streams-dmv-sample-lambda-python,3,19,3,100.0,15.789473684210526
AWS,aws-samples/amazon-sagemaker-predict-accessibility,2,23,2,100.0,8.695652173913043
AWS,aws-samples/amazon-personalize-automated-retraining,3,11,2,66.66666666666666,18.181818181818183
AWS,aws-samples/aws-serverless-shopping-cart,5,19,3,60.0,15.789473684210526
AWS,aws-samples/amazon-sagemaker-tuneranalytics-samples,2,42,1,50.0,2.380952380952381
AWS,aws-samples/aws-refarch-shibboleth,4,13,1,25.0,7.6923076923076925
AWS,aws-samples/sagemaker-gpu-performance-io-deeplearning,0,9,0,0.0,0.0
AWS,aws-samples/aws-iot-mqtt-download-agent,30,19,6,20.0,31.57894736842105
AWS,aws-samples/aws-systems-manager-create-emr-edge-node,2,22,2,100.0,9.090909090909092
AWS,aws-samples/fedramp-integrated-inventory-workbook,4,9,3,75.0,33.33333333333333
AWS,aws-samples/amazon-api-gateway-url-shortener,10,21,4,40.0,19.047619047619047
AWS,aws-samples/aws-batch-python-sample,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-iot-ota-deployment-tool,3,19,2,66.66666666666666,10.526315789473683
AWS,aws-samples/amazon-elasticsearch-service-with-cognito,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-reinvent2019-arc407-object-detection-at-the-edge,1,13,1,100.0,7.6923076923076925
AWS,aws-samples/amazon-dynamodb-labs,21,14,4,19.047619047619047,28.57142857142857
AWS,aws-samples/aws-sar-lambda-publish-amazonmq,2,21,1,50.0,4.761904761904762
AWS,aws-samples/aws-sar-sagemaker-image-classification,2,21,1,50.0,4.761904761904762
AWS,aws-samples/aws-codedeploy-linear-canary-deployments-blog,1,7,0,0.0,0.0
AWS,aws-samples/amazon-apigateway-ingress-controller-blog,3,80,3,100.0,3.75
AWS,aws-samples/amazon-detective-multiaccount-scripts,9,13,5,55.55555555555556,38.46153846153847
AWS,aws-samples/aws-robomaker-sample-application-meirorunner,3,12,1,33.33333333333333,8.333333333333332
AWS,aws-samples/aws-quarkus-demo,8,9,3,37.5,33.33333333333333
AWS,aws-samples/rds-ssl-update,2,8,2,100.0,25.0
AWS,aws-samples/aws-neptune-asset-management,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/aws-pipeline-server-side-swift-blog,3,8,2,66.66666666666666,25.0
AWS,aws-samples/amazon-sagemaker-analyze-model-predictions,3,11,2,66.66666666666666,18.181818181818183
AWS,aws-samples/amazon-rds-proxy-demo,3,8,2,66.66666666666666,25.0
AWS,aws-samples/amazon-qldb-double-entry-sample-java,2,19,2,100.0,10.526315789473683
AWS,aws-samples/amazon-rekognition-videoanalyzer-serverless-with-sam-and-sar,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-sdk-js-tests,4,13,2,50.0,15.384615384615385
AWS,aws-samples/amazon-athena-train-amazon-sagemaker,2,42,2,100.0,4.761904761904762
AWS,aws-samples/amazon-kinesis-analytics-streaming-etl,3,13,2,66.66666666666666,15.384615384615385
AWS,aws-samples/algorithmic-trading,3,8,2,66.66666666666666,25.0
AWS,aws-samples/csv-to-dynamodb,2,8,2,100.0,25.0
AWS,aws-samples/amazon-translate-text-extract-sample,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-redshift-commands-using-aws-glue,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/workshop-textract-comprehend-es,3,8,2,66.66666666666666,25.0
AWS,aws-samples/s3-select-phonebook-search,4,79,2,50.0,2.5316455696202533
AWS,aws-samples/aws-serverless-cicd-workshop,16,20,3,18.75,15.0
AWS,aws-samples/lucky-money-ar-workshop,4,12,3,75.0,25.0
AWS,aws-samples/amazon-sagemaker-bert-pytorch,4,8,2,50.0,25.0
AWS,aws-samples/amazon-sagemaker-mask-r-cnn-pytorch,2,10,2,100.0,20.0
AWS,aws-samples/aws-machine-learning-embark,4,11,4,100.0,36.36363636363637
AWS,aws-samples/amazon-aurora-postgresql-upgrade,3,80,3,100.0,3.75
AWS,aws-samples/amazon-s3-resumable-upload,4,12,2,50.0,16.666666666666664
AWS,aws-samples/aws-deeplens-smart-garage,2,9,1,50.0,11.11111111111111
AWS,aws-samples/amazon-automated-forecast,2,13,2,100.0,15.384615384615385
AWS,aws-samples/amazon-qldb-streaming-amazon-elasticsearch-sample-python,3,19,3,100.0,15.789473684210526
AWS,aws-samples/aws-config-custom-rule-os-compliance,1,7,1,100.0,14.285714285714285
AWS,aws-samples/aws-appsync-iot-core-realtime-dashboard,3,13,2,66.66666666666666,15.384615384615385
AWS,aws-samples/arduino-aws-greengrass-iot,5,9,3,60.0,33.33333333333333
AWS,aws-samples/aws-stepfunctions-byoc-mlops-using-data-science-sdk,3,42,3,100.0,7.142857142857142
AWS,aws-samples/aws-modernization-workshop-sample,2,29,2,100.0,6.896551724137931
AWS,aws-samples/aws-modernization-workshop-base,2,29,2,100.0,6.896551724137931
AWS,aws-samples/aws-modernization-hub,6,29,5,83.33333333333334,17.24137931034483
AWS,aws-samples/aws-open-source-rover-challenge,2,42,2,100.0,4.761904761904762
AWS,aws-samples/rainbow-with-gfni,2,20,1,50.0,5.0
AWS,aws-samples/gen-rest-apis-with-python,2,8,1,50.0,12.5
AWS,aws-samples/amazon-chime-sa-tools,2,58,2,100.0,3.4482758620689653
AWS,aws-samples/amazon-translate-with-comprehend-medical,2,8,2,100.0,25.0
AWS,aws-samples/wafv2-json-yaml-samples,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-quicksight-sdk-proserve,6,10,4,66.66666666666666,40.0
AWS,aws-samples/amazon-personalize-ingestion-pipeline,2,11,2,100.0,18.181818181818183
AWS,aws-samples/aws-online-data-migration-workshop,3,14,3,100.0,21.428571428571427
AWS,aws-samples/aws-rapid-prototyping-with-python,5,16,3,60.0,18.75
AWS,aws-samples/aws-gamelift-and-serverless-backend-sample,4,13,2,50.0,15.384615384615385
AWS,aws-samples/diy-code-signing-kms-private-ca,1,8,1,100.0,12.5
AWS,aws-samples/vpc-multi-tier,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/amazon-ec2-image-builder-samples,12,13,6,50.0,46.15384615384615
AWS,aws-samples/cloudformation-quickstart-with-amazonmsk-snowflake,2,8,2,100.0,25.0
AWS,aws-samples/aws-digital-content-creation-render-environment,3,18,3,100.0,16.666666666666664
AWS,aws-samples/aws-control-tower-securityhub-enabler,7,10,2,28.57142857142857,20.0
AWS,aws-samples/aws-control-tower-guardduty-enabler,5,10,3,60.0,30.0
AWS,aws-samples/eks-spark-benchmark,1,14,0,0.0,0.0
AWS,aws-samples/aws-batch-comp-infrastructure-sample,1,9,1,100.0,11.11111111111111
AWS,aws-samples/digital-user-engagement-reference-architectures,4,12,3,75.0,25.0
AWS,aws-samples/aws-serverless-app-sam-cdk,3,19,2,66.66666666666666,10.526315789473683
AWS,aws-samples/aws-app-mesh-cloudwatch-agent,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/amazon-elasticsearch-intro-workshop,4,13,3,75.0,23.076923076923077
AWS,aws-samples/aws-serverless-application-catalog-workshop,5,9,2,40.0,22.22222222222222
AWS,aws-samples/build-a-360-degree-customer-view-with-aws,2,7,1,50.0,14.285714285714285
AWS,aws-samples/amazon-forecast-automation,2,8,2,100.0,25.0
AWS,aws-samples/aws-iot-core-https-x509certificate-python-node,2,26,1,50.0,3.8461538461538463
AWS,aws-samples/aws-deeplens-recipes,4,9,2,50.0,22.22222222222222
AWS,aws-samples/aws-cicd-patch-management-terraform,2,12,2,100.0,16.666666666666664
AWS,aws-samples/aws-sigv4-auth-cassandra-java-driver-examples,3,15,2,66.66666666666666,13.333333333333334
AWS,aws-samples/aws-iot-things-graph-workshop,2,8,2,100.0,25.0
AWS,aws-samples/aws-fraud-detector-samples,4,13,4,100.0,30.76923076923077
AWS,aws-samples/aws-msk-content-streaming,2,10,0,0.0,0.0
AWS,aws-samples/sagemaker-workshop,9,79,3,33.33333333333333,3.79746835443038
AWS,aws-samples/amazon-sagemaker-autopilot-demo,2,8,2,100.0,25.0
AWS,aws-samples/amazon-rds-proxy-video-demo,3,9,3,100.0,33.33333333333333
AWS,aws-samples/amazon-sagemaker-groundtruth-and-amazon-comprehend-ner-examples,2,10,2,100.0,20.0
AWS,aws-samples/aws-iot-fleet-provisioning,6,18,2,33.33333333333333,11.11111111111111
AWS,aws-samples/aws-batch-hordesat-sample,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-codedeploy-appspec-assistant,2,11,1,50.0,9.090909090909092
AWS,aws-samples/amazon-pinpoint-call-retry,2,12,2,100.0,16.666666666666664
AWS,aws-samples/amazon-athena-connector-for-microsoft-powerbi,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-cloudformation-migrations,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-lambda-layer-create-script,1,42,1,100.0,2.380952380952381
AWS,aws-samples/mammography-classification-workshop,1,24,1,100.0,4.166666666666666
AWS,aws-samples/amazon-eks-cdk-blue-green-cicd,3,10,2,66.66666666666666,20.0
AWS,aws-samples/aws-ebs-snapshot-sap-hana,1,12,1,100.0,8.333333333333332
AWS,aws-samples/aws-admartech-samples,4,11,3,75.0,27.27272727272727
AWS,aws-samples/aws-serverless-telepresence-robot,3,21,1,33.33333333333333,4.761904761904762
AWS,aws-samples/amazon-kinesis-video-streams-demos,11,12,3,27.27272727272727,25.0
AWS,aws-samples/moodle-on-aws-cn,2,27,2,100.0,7.4074074074074066
AWS,aws-samples/aws-5g-network-performance-analytics,1,8,1,100.0,12.5
AWS,aws-samples/aws-codepipeline-codebuild-with-postman,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sagemaker-forecast-algorithms-benchmark-using-gluonts,2,14,2,100.0,14.285714285714285
AWS,aws-samples/aws-bikenow-demo,3,10,2,66.66666666666666,20.0
AWS,aws-samples/amazon-rekognition-batch-processing-label-and-face-detection,2,9,2,100.0,22.22222222222222
AWS,aws-samples/cqrs-lab-on-aws,2,35,2,100.0,5.714285714285714
AWS,aws-samples/automated-incident-response-with-ssm,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-service-catalog-auto-import,3,16,3,100.0,18.75
AWS,aws-samples/aws-codeguru-profiler-demo-application,9,10,3,33.33333333333333,30.0
AWS,aws-samples/aws-systems-manager-cloudformation-samples,7,16,3,42.857142857142854,18.75
AWS,aws-samples/aws-config-systems-manager-instance-policy,2,12,2,100.0,16.666666666666664
AWS,aws-samples/application-migration-with-aws-workshop,13,9,3,23.076923076923077,33.33333333333333
AWS,aws-samples/aws-iot-greengrass-opcua-adapter,3,19,2,66.66666666666666,10.526315789473683
AWS,aws-samples/amazon-chime-meeting-broadcast-demo,6,58,3,50.0,5.172413793103448
AWS,aws-samples/rds-snapshot-export-to-s3-pipeline,2,9,1,50.0,11.11111111111111
AWS,aws-samples/cdk-microservices-labs,2,8,2,100.0,25.0
