sample,tempo para fechamento,tempo merge,merge user seguidores,merge user tempo no GitHub,closed_count,open_count,merged_count,not_merged_count,framework,relative_open_count,relative_closed_count,relative_merged,relative_not_merged
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-eventual-consistency,,,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-high-availability,,,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-get-mongodb-connection-string,,,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-dotnet-create-table-with-virtual-network-rule,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-go-mongodb-quickstart,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-java-create-documentdb-and-configure-for-eventual-consistency,160.0,160.0,202.0,2986.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmosdb-node-mongodb-rest-service,252.75,,,,4.0,16.0,0.0,4.0,Azure,80.0,20.0,0.0,100.0
Azure-Samples/cosmosdb-synapse-link-samples,0.0,0.0,1.0,1798.25,5.0,0.0,4.0,1.0,Azure,0.0,100.0,80.0,20.0
Azure-Samples/create-azure-subscription-dotnet-core,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/custom-vision-move-project,322.5,0.0,4.0,529.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/customer-car-reviews,24.384615384615383,0.18181818181818182,94.9090909090909,2076.7272727272725,13.0,1.0,11.0,2.0,Azure,7.142857142857142,92.85714285714286,84.61538461538461,15.384615384615385
Azure-Samples/data-box-edge-csharp-modules,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/data-catalog-bulk-import-glossary,0.0,0.0,43.0,1171.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/data-catalog-bulk-import-relationship,0.0,0.0,43.0,1302.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/data-catalog-dotnet-excel-register-data-assets,3.0,3.0,43.0,1141.0,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/data-catalog-dotnet-get-started,0.0,0.0,43.0,1260.5,4.0,2.0,4.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/data-catalog-dotnet-import-export,0.0,0.0,43.0,1305.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/data-catalog-dotnet-publish-relationships,0.0,0.0,43.0,1282.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/data-catalog-dotnet-service-principal-get-started,0.0,0.0,43.0,1383.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/data-factory-copy-blob-to-blob,0.0,0.0,43.0,1302.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/data-factory-copy-blob-to-blob-python,0.0,0.0,43.0,1398.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/data-factory-copy-blob-to-sql,0.0,0.0,43.0,1303.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/data-lake-analytics-dotnet-auth-options,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/data-lake-analytics-python-auth-options,,,,,0.0,5.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/data-lake-dotnet-client,0.0,0.0,43.0,2887.818181818182,23.0,0.0,22.0,1.0,Azure,0.0,100.0,95.65217391304348,4.3478260869565215
Azure-Samples/data-lake-python-client,0.0,0.0,8.0,1044.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/data-lake-store-adls-dot-net-get-started,0.0,0.0,8.0,1044.0,2.0,2.0,1.0,1.0,Azure,50.0,50.0,50.0,50.0
Azure-Samples/data-lake-store-adls-dot-net-samples,0.0,0.0,8.0,1044.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/data-lake-store-java-upload-download-get-started,15.0,15.0,8.0,1052.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/data-lake-store-java-upload-tool,5.125,5.125,2.625,865.25,8.0,2.0,8.0,0.0,Azure,20.0,80.0,100.0,0.0
Azure-Samples/devops-iot-scripts,0.0,0.0,0.0,1212.3333333333333,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/digital-integration-hub,0.0,0.0,36.0,2219.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/digital-twins-custom-swaggers,0.0,0.0,8.0,373.5,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/digital-twins-docs-code,1.5,1.5,8.964285714285714,850.0714285714286,28.0,0.0,28.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/digital-twins-explorer,7.363636363636363,4.617647058823529,6.867647058823529,2065.235294117647,77.0,4.0,68.0,9.0,Azure,4.938271604938271,95.06172839506173,88.31168831168831,11.688311688311687
Azure-Samples/digital-twins-iothub-integration,1.5,0.8,3.0,3407.8,6.0,1.0,5.0,1.0,Azure,14.285714285714285,85.71428571428571,83.33333333333334,16.666666666666664
Azure-Samples/digital-twins-samples,1.9649122807017543,2.018181818181818,11.036363636363637,903.2181818181818,57.0,4.0,55.0,2.0,Azure,6.557377049180328,93.44262295081968,96.49122807017544,3.508771929824561
Azure-Samples/digital-twins-samples-csharp,15.53225806451613,1.4912280701754386,7.192982456140351,902.6666666666666,62.0,0.0,57.0,5.0,Azure,0.0,100.0,91.93548387096774,8.064516129032258
Azure-Samples/digitaltwins-signalr-webapp-sample,1.5,1.5,8.0,428.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/djangoapp,68.6,65.0,46.0,2934.9,20.0,5.0,10.0,10.0,Azure,20.0,80.0,50.0,50.0
Azure-Samples/dns-dotnet-host-and-manage-your-domains,0.0,0.0,1.0,1062.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/dns-java-host-and-manage-your-domains,1.3333333333333333,1.3333333333333333,1.0,1100.0,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/dns-ruby-zones-and-recordsets,7.0,7.0,35.25,1641.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/docker-django-webapp-linux,425.0,394.8333333333333,44.0,2219.3333333333335,8.0,0.0,6.0,2.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/docker-flask-postgres,171.0,171.0,34.0,1784.0,2.0,4.0,2.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/documentdb-dotnet-core-getting-started,42.5,0.0,18.0,926.3333333333334,4.0,2.0,3.0,1.0,Azure,33.33333333333333,66.66666666666666,75.0,25.0
Azure-Samples/documentdb-dotnet-getting-started,96.875,1.7142857142857142,24.666666666666668,1310.1666666666667,8.0,3.0,7.0,1.0,Azure,27.27272727272727,72.72727272727273,87.5,12.5
Azure-Samples/documentdb-dotnet-todo-app,38.0,15.428571428571429,35.57142857142857,1231.5714285714287,9.0,4.0,7.0,2.0,Azure,30.76923076923077,69.23076923076923,77.77777777777779,22.22222222222222
Azure-Samples/documentdb-java-todo-app,2.5,2.5,12.5,1043.0,2.0,2.0,2.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/documentdb-node-getting-started,0.0,0.0,19.333333333333332,733.6666666666666,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/documentdb-node-todo-app,36.5,0.5,292.0,1900.5,4.0,5.0,2.0,2.0,Azure,55.55555555555556,44.44444444444444,50.0,50.0
Azure-Samples/dotnet-core-api,45.0,0.0,34.0,2441.0,4.0,2.0,1.0,3.0,Azure,33.33333333333333,66.66666666666666,25.0,75.0
Azure-Samples/dotnet-sample,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/dotnet-sqldb-tutorial,0.0,0.0,34.0,1380.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/dotnet_core_sample,19.333333333333332,,,,3.0,2.0,0.0,3.0,Azure,40.0,60.0,0.0,100.0
Azure-Samples/dotnetapp-azure-prometheus,1.0,1.0,2.75,1181.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/dotnetcore-containerized-sqldb-ghactions,0.0,0.0,9.0,3012.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/dotnetcore-sqldb-ghactions,0.0,0.0,22.0,3499.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/dotnetcore-sqldb-tutorial,0.2222222222222222,0.5,34.0,2247.25,9.0,2.0,4.0,5.0,Azure,18.181818181818183,81.81818181818183,44.44444444444444,55.55555555555556
Azure-Samples/durable-functions-producer-consumer,35.4,35.4,50.0,1263.4,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/durablefunctions-apiscraping-dotnet,0.0,0.0,110.0,3779.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/durablefunctions-apiscraping-nodejs,55.142857142857146,0.0,110.0,3462.5,7.0,4.0,4.0,3.0,Azure,36.36363636363637,63.63636363636363,57.14285714285714,42.857142857142854
Azure-Samples/durablefunctions-mapreduce-dotnet,13.5,13.5,95.0,2527.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/e2e-diagnostic-eventhub-ai-function,9.833333333333334,11.8,42.2,1775.0,6.0,0.0,5.0,1.0,Azure,0.0,100.0,83.33333333333334,16.666666666666664
Azure-Samples/e2e-diagnostic-provision-cli,26.3,0.75,40.375,1701.25,10.0,2.0,8.0,2.0,Azure,16.666666666666664,83.33333333333334,80.0,20.0
Azure-Samples/e2e-diagnostics-portal,0.0,0.0,17.77777777777778,1148.6666666666667,9.0,0.0,9.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/e2e-java-experience-in-app-service-linux,42.666666666666664,1.4,77.2,1920.6,6.0,3.0,5.0,1.0,Azure,33.33333333333333,66.66666666666666,83.33333333333334,16.666666666666664
Azure-Samples/e2e-java-experience-in-app-service-linux-part-2,2.6,2.6,62.8,1701.0,5.0,1.0,5.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/esp32-iot-devkit-get-started,2.0,2.0,0.0,1402.0,1.0,2.0,1.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/esp32-iot-devkit-state,2.0,2.0,0.0,1402.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/event-grid-dotnet-handle-deadlettered-events,4.0,4.0,0.0,1513.0,1.0,2.0,1.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/event-grid-dotnet-hybridconnection-destination,99.5,0.0,0.0,1506.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/event-grid-dotnet-publish-consume-events,0.0,0.0,0.0,1498.6470588235295,18.0,2.0,17.0,1.0,Azure,10.0,90.0,94.44444444444444,5.555555555555555
Azure-Samples/event-grid-java-publish-consume-events,0.0,0.0,0.0,1505.3333333333333,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/event-grid-node-publish-consume-events,46.4,8.333333333333334,47.333333333333336,2548.6666666666665,5.0,3.0,3.0,2.0,Azure,37.5,62.5,60.0,40.0
Azure-Samples/event-grid-python-public-consume-events,47.0,2.6,75.0,3164.2,9.0,1.0,5.0,4.0,Azure,10.0,90.0,55.55555555555556,44.44444444444444
Azure-Samples/event-grid-relay-listener,0.0,0.0,13.0,1013.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/event-hubs-dotnet-import-from-sql,0.0,0.0,2.0,750.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/event-hubs-dotnet-ingest,9.5,10.2,62.4,1661.8,6.0,1.0,5.0,1.0,Azure,14.285714285714285,85.71428571428571,83.33333333333334,16.666666666666664
Azure-Samples/event-hubs-dotnet-management,0.0,0.0,25.0,907.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/event-hubs-dotnet-user-notifications,0.0,0.0,2.0,750.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/event-hubs-proton-c-sender-dotnet-receiver,0.0,0.0,25.0,954.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/eventgrid-viewer-blazor,0.4375,0.42857142857142855,1.0,2190.3571428571427,16.0,1.0,14.0,2.0,Azure,5.88235294117647,94.11764705882352,87.5,12.5
Azure-Samples/eventhub-dotnet-manage-event-hub,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/eventhub-dotnet-manage-event-hub-events,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/eventhub-dotnet-manage-event-hub-geo-disaster-recovery,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/eventhub-java-manage-event-hub,11.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/eventhub-java-manage-event-hub-events,8.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/eventhub-java-manage-event-hub-geo-disaster-recovery,19.5,,,,2.0,0.0,0.0,2.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/flask-postgresql-app,156.0,,,,1.0,4.0,0.0,1.0,Azure,80.0,20.0,0.0,100.0
Azure-Samples/flask-vuejs-webapp,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/frontdoor-appservice-vnet-terraform,1.6,1.6,3.4,2781.8,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/function-image-upload-resize,9.5,10.5,33.0,2657.25,6.0,6.0,4.0,2.0,Azure,50.0,50.0,66.66666666666666,33.33333333333333
Azure-Samples/functions-custom-handlers,5.625,6.428571428571429,242.0,3877.285714285714,8.0,5.0,7.0,1.0,Azure,38.46153846153847,61.53846153846154,87.5,12.5
Azure-Samples/functions-customer-reviews,19.0,3.3333333333333335,95.0,2388.3333333333335,4.0,0.0,3.0,1.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/functions-distributed-tracing-sample,7.0,7.0,51.0,1401.0,2.0,2.0,2.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/functions-docs-csharp,0.4,0.4,33.0,3074.6,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-docs-javascript,0.0,0.0,33.0,2943.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-docs-powershell,0.0,0.0,33.0,2945.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-docs-python,0.0,0.0,33.0,2942.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-docs-typescript,0.0,0.0,33.0,2943.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/functions-dotnet-azure-insights-trigger,0.0,0.0,181.0,2169.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-dotnet-codercards,53.0,53.0,161.0,1622.0,1.0,3.0,1.0,0.0,Azure,75.0,25.0,100.0,0.0
Azure-Samples/functions-dotnet-core-mediainfo,1.6666666666666667,1.6666666666666667,11.0,1744.6666666666667,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-dotnet-migrating-console-apps,4.0,4.0,2.0,1778.0,1.0,5.0,1.0,0.0,Azure,83.33333333333334,16.666666666666664,100.0,0.0
Azure-Samples/functions-dotnet-photo-mosaic,85.75,0.0,117.0,1907.0,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/functions-dotnet-sas-token,0.0,0.0,161.0,1156.0,1.0,2.0,1.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/functions-first-serverless-web-application,138.66666666666666,0.2,512.0,1919.0,6.0,3.0,5.0,1.0,Azure,33.33333333333333,66.66666666666666,83.33333333333334,16.666666666666664
Azure-Samples/functions-java-push-static-contents-to-cdn,0.0,0.0,26.0,700.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-js-spa,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/functions-linux-custom-image,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/functions-node-sas-token,0.0,0.0,161.0,1155.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/functions-openapi-turbine-repair,0.0,0.0,33.0,3389.0,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-proxies,0.0,0.0,1.0,289.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-python-azureml-azurefunctions-deeplearning,218.0,0.0,10.0,1605.0,3.0,0.0,1.0,2.0,Azure,0.0,100.0,33.33333333333333,66.66666666666666
Azure-Samples/functions-python-data-cleaning-pipeline,611.5,,,,2.0,3.0,0.0,2.0,Azure,60.0,40.0,0.0,100.0
Azure-Samples/functions-python-inceptionv3-inference,182.0,0.0,10.0,1706.5,9.0,3.0,2.0,7.0,Azure,25.0,75.0,22.22222222222222,77.77777777777779
Azure-Samples/functions-python-ldamodeling,9.5,4.0,7.0,1531.6666666666667,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/functions-python-pytorch-tutorial,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/functions-python-tensorflow-tutorial,104.0,0.0,512.0,2309.0,5.0,1.0,1.0,4.0,Azure,16.666666666666664,83.33333333333334,20.0,80.0
Azure-Samples/functions-python-time-series-forecasting,645.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/functions-quickstart,0.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/functions-quickstarts-java,0.0,0.0,33.0,3001.5,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-quickstarts-python,0.0,0.0,33.0,3110.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-serverless-chat-app-tutorial,5.0,5.0,512.0,1998.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/functions-unittesting-sample,11.0,11.0,94.0,2543.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-xamarin-getting-started,0.0,0.0,282.0,1669.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/gallery_test_ax,0.0,0.0,1.0,396.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/gaming-cognitive-services-text-to-speech,165.0,165.0,202.0,2986.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/gaming-in-editor-telemetry,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/gaming-nonrealtime-analytics,58.5,58.5,70.0,2824.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/go-docs-hello-world,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/gov-intelligent-mission,129.8,28.333333333333332,128.33333333333334,2377.6666666666665,5.0,2.0,3.0,2.0,Azure,28.57142857142857,71.42857142857143,60.0,40.0
Azure-Samples/guidance-appinsights-openschema,200.0,200.0,12.0,957.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/guidance-identity-management-for-multitenant-apps,3.3333333333333335,3.3333333333333335,347.6666666666667,1517.3333333333333,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hbase-phoenix-connection-pool,6.5,7.0,15.0,1512.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/hdinsight-data-lake-storage-gen2-templates,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/hdinsight-diagnostic-scripts,0.0,0.0,0.0,435.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-dotnet-java-storm-eventhub,148.0,0.0,28.0,2036.0,5.0,0.0,4.0,1.0,Azure,0.0,100.0,80.0,20.0
Azure-Samples/hdinsight-dotnet-odbc-spark-sql,1.0,1.0,0.0,20.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-dotnet-python-azure-storage-shared-access-signature,0.0,0.0,28.0,1864.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-dotnet-script-action,0.0,0.0,28.0,1796.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-dotnet-sdk-samples,6.0,6.0,28.0,1799.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-dotnet-storm-powerbi,0.0,0.0,28.0,1941.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-dotnet-storm-wordcount,0.0,0.0,28.0,1941.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-enterprise-security,1.25,1.25,13.5,1645.0,4.0,6.0,4.0,0.0,Azure,60.0,40.0,100.0,0.0
Azure-Samples/hdinsight-fqdn-lists,0.2,0.2,6.0,1303.6,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-java-hive-jdbc,0.0,0.0,28.0,2204.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-java-hive-udf,1.5,1.5,14.5,1419.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/hdinsight-java-sdk-samples,4.0,4.0,15.166666666666666,1558.0,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-java-storm-eventhub,0.0,0.0,28.0,2189.25,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-java-storm-wordcount,0.0,0.0,28.0,1999.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-kafka-java-get-started,24.0,24.0,13.666666666666666,1423.3333333333333,9.0,1.0,9.0,0.0,Azure,10.0,90.0,100.0,0.0
Azure-Samples/hdinsight-pyspark-cntk-integration,87.5,2.3333333333333335,16.0,726.0,4.0,0.0,3.0,1.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/hdinsight-python-ooziebot,230.0,230.0,0.0,259.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/hdinsight-python-sdk-samples,12.0,12.0,19.0,1784.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/hdinsight-python-storm-wordcount,0.0,0.0,28.0,2163.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/hdinsight-sales-insights-etl,20.0,20.0,4.0,1303.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-spark-kafka-structured-streaming,1.2857142857142858,1.2857142857142858,24.857142857142858,2097.285714285714,7.0,0.0,7.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-spark-scala-kafka,0.0,0.0,28.0,2229.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-spark-scala-kafka-cosmosdb,0.0,0.0,22.666666666666668,1824.0,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-storm-azure-data-lake-store,0.0,0.0,28.0,2116.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-storm-dotnet-event-correlation,0.0,0.0,28.0,1616.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-storm-java-kafka,0.0,0.0,28.0,2253.3333333333335,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/hello-spring-function-azure,0.23076923076923078,0.23076923076923078,1048.0,3661.153846153846,13.0,0.0,13.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/helm-charts,1.1136363636363635,0.1282051282051282,95.02564102564102,1386.5128205128206,44.0,0.0,39.0,5.0,Azure,0.0,100.0,88.63636363636364,11.363636363636363
Azure-Samples/hpcpack-samples,1.8888888888888888,0.8333333333333334,40.0,1982.3333333333333,9.0,3.0,6.0,3.0,Azure,25.0,75.0,66.66666666666666,33.33333333333333
Azure-Samples/html-docs-hello-world,53.696969696969695,0.0,181.0,2384.3333333333335,33.0,95.0,3.0,30.0,Azure,74.21875,25.78125,9.090909090909092,90.9090909090909
Azure-Samples/http-trigger-azure-function-premium-plan,0.0,0.0,306.0,3298.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hybird-storage-dotnet-manage-storage-accounts,0.0,0.0,0.0,303.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hybrid-compute-dotnet-manage-vm,0.0,0.0,0.0,523.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hybrid-compute-java-manage-vm,0.0,0.0,4.0,1044.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/hybrid-keyvault-nodejs-create-secret,90.5,13.0,3.0,1899.0,2.0,1.0,1.0,1.0,Azure,33.33333333333333,66.66666666666666,50.0,50.0
Azure-Samples/hybrid-resources-dotnet-manage-resource-group,0.0,0.0,0.0,303.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hybrid-resources-dotnet-manage-resource-group-certificate,0.0,0.0,0.0,306.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hybrid-storage-java-manage-storage-accounts,0.5,0.5,4.0,1045.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/hybrid-storage-nodejs-create-storageaccount,103.875,0.0,2.0,1842.0,8.0,1.0,3.0,5.0,Azure,11.11111111111111,88.88888888888889,37.5,62.5
